"VARIABLEID","TAXONID","VARELEMTID","VARUNITID","VARCONTXID","CREATED_AT","UPDATED_AT"
49057,42125,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49058,42129,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49059,42130,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49060,42132,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49061,42126,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49062,42124,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49063,42131,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49074,9908,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49075,9928,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49076,42178,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49077,9942,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49078,42199,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49079,42200,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49080,42207,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49081,42165,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49082,42171,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49083,42180,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49084,42210,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49085,42216,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49086,42163,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49087,42179,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49088,9974,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49089,42183,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49090,42187,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49091,42197,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49092,42205,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49093,42206,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49094,42213,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49095,42215,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49096,42224,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49097,42169,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49098,42170,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49099,42185,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49100,42196,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49101,42221,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49102,42174,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49103,42177,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49104,42181,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49105,42184,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49106,42219,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49107,42164,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49108,42189,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49109,42201,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49110,42208,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49111,42217,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49112,42223,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49113,42166,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49114,42168,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49115,9903,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49116,42175,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49117,42176,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49118,42190,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49119,42192,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49120,42194,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49121,42195,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49122,42211,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49123,42214,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49124,42225,128,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49125,42173,96,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49126,3391,721,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49127,2324,56,21,NA,"2024-04-10 11:40:03.030 +0200",NA
49297,42288,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49539,37913,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
50563,43112,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
50969,883,141,29,NA,"2024-04-10 11:40:03.030 +0200",NA
50970,5247,141,29,NA,"2024-04-10 11:40:03.030 +0200",NA
50971,296,142,29,NA,"2024-04-10 11:40:03.030 +0200",NA
50972,1580,141,29,NA,"2024-04-10 11:40:03.030 +0200",NA
50973,284,141,29,NA,"2024-04-10 11:40:03.030 +0200",NA
50974,2726,141,29,NA,"2024-04-10 11:40:03.030 +0200",NA
50975,380,141,29,NA,"2024-04-10 11:40:03.030 +0200",NA
51250,733,141,29,NA,"2024-04-10 11:40:03.030 +0200",NA
51293,37658,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
51444,1488,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
51448,29123,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
51450,202,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
51734,44394,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
51735,44446,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
51736,44393,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
51737,44449,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
51738,40179,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
51739,1062,445,19,NA,"2024-04-10 11:40:03.030 +0200",NA
51740,44450,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
51741,9896,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
51742,44448,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
51760,44722,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
51761,9956,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
51778,932,166,15,NA,"2024-04-10 11:40:03.030 +0200",NA
51779,1062,445,126,NA,"2024-04-10 11:40:03.030 +0200",NA
51823,43756,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
51824,1062,445,44,NA,"2024-04-10 11:40:03.030 +0200",NA
51841,930,166,20,NA,"2024-04-10 11:40:03.030 +0200",NA
51842,33231,128,19,NA,"2024-04-10 11:40:03.030 +0200",NA
51875,23794,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
51969,1249,141,28,NA,"2024-04-10 11:40:03.030 +0200",NA
51970,2704,141,28,NA,"2024-04-10 11:40:03.030 +0200",NA
51971,2786,141,28,NA,"2024-04-10 11:40:03.030 +0200",NA
51972,2700,141,28,NA,"2024-04-10 11:40:03.030 +0200",NA
51973,1015,141,28,NA,"2024-04-10 11:40:03.030 +0200",NA
51974,2756,141,28,NA,"2024-04-10 11:40:03.030 +0200",NA
51975,23729,141,28,NA,"2024-04-10 11:40:03.030 +0200",NA
51976,1580,141,28,NA,"2024-04-10 11:40:03.030 +0200",NA
51977,2750,141,28,NA,"2024-04-10 11:40:03.030 +0200",NA
51978,2743,141,28,NA,"2024-04-10 11:40:03.030 +0200",NA
51979,2792,141,28,NA,"2024-04-10 11:40:03.030 +0200",NA
51980,418,141,28,NA,"2024-04-10 11:40:03.030 +0200",NA
51981,2842,141,28,NA,"2024-04-10 11:40:03.030 +0200",NA
51982,2726,141,28,NA,"2024-04-10 11:40:03.030 +0200",NA
51983,1725,166,28,NA,"2024-04-10 11:40:03.030 +0200",NA
51984,2709,166,28,NA,"2024-04-10 11:40:03.030 +0200",NA
51985,807,166,28,NA,"2024-04-10 11:40:03.030 +0200",NA
51986,1624,166,28,NA,"2024-04-10 11:40:03.030 +0200",NA
51987,2888,166,28,NA,"2024-04-10 11:40:03.030 +0200",NA
51988,2728,166,28,NA,"2024-04-10 11:40:03.030 +0200",NA
51989,2777,141,28,NA,"2024-04-10 11:40:03.030 +0200",NA
51990,23769,141,28,NA,"2024-04-10 11:40:03.030 +0200",NA
51991,23715,141,28,NA,"2024-04-10 11:40:03.030 +0200",NA
51992,968,141,28,NA,"2024-04-10 11:40:03.030 +0200",NA
51993,514,141,28,NA,"2024-04-10 11:40:03.030 +0200",NA
51994,1062,364,28,NA,"2024-04-10 11:40:03.030 +0200",NA
52212,40335,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52528,39467,834,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52529,45994,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52530,45993,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52531,45998,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52532,46001,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52533,45992,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52534,46002,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52535,46000,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52536,45999,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52537,45177,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52538,46003,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52539,45991,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52540,46004,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52541,45996,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52548,46007,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52549,46010,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52550,46006,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52551,46012,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52552,46009,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52553,46014,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52554,46015,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52555,46013,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52570,45483,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52576,44454,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52577,44711,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52578,23510,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52582,514,141,29,NA,"2024-04-10 11:40:03.030 +0200",NA
52583,188,141,29,NA,"2024-04-10 11:40:03.030 +0200",NA
52584,44458,141,29,NA,"2024-04-10 11:40:03.030 +0200",NA
52585,4921,141,29,NA,"2024-04-10 11:40:03.030 +0200",NA
52586,43693,141,29,NA,"2024-04-10 11:40:03.030 +0200",NA
52587,1249,141,29,NA,"2024-04-10 11:40:03.030 +0200",NA
52588,2704,141,29,NA,"2024-04-10 11:40:03.030 +0200",NA
52589,9874,141,29,NA,"2024-04-10 11:40:03.030 +0200",NA
52590,9896,141,29,NA,"2024-04-10 11:40:03.030 +0200",NA
52591,2756,141,29,NA,"2024-04-10 11:40:03.030 +0200",NA
52592,2711,141,29,NA,"2024-04-10 11:40:03.030 +0200",NA
52593,23789,141,29,NA,"2024-04-10 11:40:03.030 +0200",NA
52594,44677,141,29,NA,"2024-04-10 11:40:03.030 +0200",NA
52595,46076,141,29,NA,"2024-04-10 11:40:03.030 +0200",NA
52596,2777,141,29,NA,"2024-04-10 11:40:03.030 +0200",NA
52597,2786,141,29,NA,"2024-04-10 11:40:03.030 +0200",NA
52598,2842,141,29,NA,"2024-04-10 11:40:03.030 +0200",NA
52599,2745,141,29,NA,"2024-04-10 11:40:03.030 +0200",NA
52600,3018,166,29,NA,"2024-04-10 11:40:03.030 +0200",NA
52601,2563,166,29,NA,"2024-04-10 11:40:03.030 +0200",NA
52602,2728,166,29,NA,"2024-04-10 11:40:03.030 +0200",NA
52603,5011,166,29,NA,"2024-04-10 11:40:03.030 +0200",NA
52604,39467,166,29,NA,"2024-04-10 11:40:03.030 +0200",NA
52605,968,141,29,NA,"2024-04-10 11:40:03.030 +0200",NA
52725,46132,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52769,40051,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52978,17057,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52979,44275,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52980,44503,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52981,44470,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52982,44492,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52983,44462,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52984,44511,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52985,44272,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52986,44817,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52987,44505,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52988,44521,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52989,43723,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52990,43727,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52991,44603,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52992,44594,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52993,44636,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52994,44662,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52995,44718,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52996,44721,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52997,38063,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52998,46301,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
52999,44810,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
53000,44917,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
53694,43745,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
53695,294,834,19,NA,"2024-04-10 11:40:03.030 +0200",NA
53696,2563,834,19,NA,"2024-04-10 11:40:03.030 +0200",NA
53697,2707,834,19,NA,"2024-04-10 11:40:03.030 +0200",NA
53698,2728,834,19,NA,"2024-04-10 11:40:03.030 +0200",NA
53699,139,834,19,NA,"2024-04-10 11:40:03.030 +0200",NA
53700,1725,834,19,NA,"2024-04-10 11:40:03.030 +0200",NA
53701,5011,834,19,NA,"2024-04-10 11:40:03.030 +0200",NA
53702,2888,834,19,NA,"2024-04-10 11:40:03.030 +0200",NA
53703,2709,834,19,NA,"2024-04-10 11:40:03.030 +0200",NA
53704,9539,834,19,NA,"2024-04-10 11:40:03.030 +0200",NA
53884,44550,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
53981,44663,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
53982,44568,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54066,9830,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54067,44678,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54068,44619,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54069,9884,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54070,45368,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54071,46461,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54072,46652,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54073,45481,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54074,46531,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54075,25499,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54076,46762,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54077,44106,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54078,43716,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54079,43728,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54080,44528,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54081,44533,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54082,44108,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54083,9834,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54084,44471,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54085,44107,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54086,44472,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54087,44540,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54088,44495,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54089,44480,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54090,44604,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54091,44488,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54092,44504,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54093,44605,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54094,44634,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54095,44638,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54096,44639,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54097,44640,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54098,44670,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54099,44631,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54100,44705,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54101,44717,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54102,44716,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54103,44723,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54104,44724,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54105,44778,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54106,44781,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54107,23747,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54108,44782,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54109,44812,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54110,44532,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54111,44534,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54112,44706,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54113,46865,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54114,44614,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54115,44262,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54116,44642,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54117,44693,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54118,44776,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54119,44617,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54120,44910,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54121,44267,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54122,44554,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54141,23934,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54142,43761,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54143,43772,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54144,43687,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54145,43717,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54146,43780,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54147,43785,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54148,43797,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54149,43789,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54150,43802,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54151,18181,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54152,37831,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54153,311,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54154,339,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54155,3347,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54156,2704,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54157,29321,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54158,49,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54159,3349,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54160,1348,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54161,3390,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54162,1636,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54163,409,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54164,1205,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54165,9905,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54166,2756,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54167,3360,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54168,74,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54169,1630,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54170,1017,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54171,9911,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54172,46452,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54173,1019,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54174,2758,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54175,2711,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54176,92,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54177,3317,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54178,3322,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54179,2723,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54180,3337,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54181,1023,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54182,9701,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54183,5011,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54184,2398,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54185,2888,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54186,883,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54187,2864,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54188,1015,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54189,23655,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54190,2743,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54191,9539,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54192,825,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54193,417,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54194,1028,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54204,9869,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54205,38210,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54206,9917,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54207,46591,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54208,46424,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54209,45290,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54210,46741,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54211,46439,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54212,46772,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54213,40176,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54214,9804,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54215,46483,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54216,44277,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54217,44475,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54218,44813,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54219,44518,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54220,44719,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54223,44109,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54224,44473,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54225,45188,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54226,44474,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54227,45254,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54228,45230,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54229,45229,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54230,45236,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54231,45232,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54232,39578,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54233,45247,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54234,45237,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54235,9954,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54236,27769,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54237,40211,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54238,45366,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54239,39608,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54240,45373,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54241,45377,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54242,45389,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54243,45391,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54244,45492,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54245,45493,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54246,41947,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54247,9847,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54248,46544,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54249,39513,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54250,46563,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54251,45173,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54252,46572,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54253,46413,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54254,46444,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54255,46463,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54256,46415,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54257,44469,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54258,46601,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54259,46628,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54260,46644,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54261,46666,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54262,46541,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54263,46521,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54264,46682,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54265,46747,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54266,46750,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54267,29328,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54268,46758,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
54501,47112,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
55664,42750,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
55989,9880,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
55990,44578,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
