"CHRONLGYID","NEO_UNITID","AGETYPEID","CONTACTID","IS_DEFAULT","CHRONNAME","PREPDATE","AGEMODEL","AGEYOUNG","AGEOLD","CHRONNOTE","UNITID"
11349,14739,9,44,"true","Neotoma 2","10/04/2016","Bacon",1290,62950,"Based on IntCal13 calibration curve. Ages of Heinrich stadials assigned to bottom two Pinus peaks follow GICC05 (Sanchez Goñi & Harrison, 2010).Bacon command line:Bacon('TULANEG',thick=10,acc.mean=50,d.max=1707,depths.file=TRUE)Bacon settings file:0 #d.min1707 #d.max1 #d.by1 #depths.fileNA #slump50 #acc.mean1.5 #acc.shape0.7 #mem.mean4 #mem.strengthNA #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
11350,14740,2,8614,"true","Collection date","11/04/2016","collection date",-60,-59,"",NA
11351,14741,2,8614,"true","Collection date","12/04/2016","collection date",-60,-59,"",NA
11352,14742,2,8614,"true","Collection date","12/04/2016","collection date",-60,-59,"",NA
11353,14743,2,8614,"true","Collection date","12/04/2016","collection date",-60,-59,"",NA
11354,14744,2,8614,"true","Collection date","12/04/2016","collection date",-60,-59,"",NA
11355,14745,2,8614,"true","Collection date","12/04/2016","collection date",-60,-59,"",NA
11356,14746,2,8614,"true","Collection date","12/04/2016","collection date",-60,-59,"",NA
11357,14747,2,8614,"true","Collection date","12/04/2016","collection date",-60,-58,"",NA
11358,14748,2,8614,"true","Collection date","12/04/2016","collection date",-60,-58,"",NA
11359,14749,2,8614,"true","Collection date","12/04/2016","collection date",-60,-58,"",NA
11360,14750,2,7126,"true","Collection date","12/04/2016","collection date",-44,-44,"",NA
11361,14751,2,8614,"true","Collection date","12/04/2016","collection date",-60,-58,"",NA
11362,14752,2,8614,"true","Collection date","12/04/2016","collection date",-60,-58,"",NA
11363,14753,2,8614,"true","Collection date","12/04/2016","collection date",-60,-58,"",NA
11364,14754,2,7126,"true","Collection date","12/04/2016","collection date",-44,-44,"",NA
11365,14755,2,7126,"true","Collection date","12/04/2016","collection date",-44,-44,"",NA
11366,14756,2,8614,"true","Collection date","12/04/2016","collection date",-60,-58,"",NA
11367,14757,2,8614,"true","Collection date","12/04/2016","collection date",-60,-58,"",NA
11368,14758,2,7126,"true","Collection date","12/04/2016","collection date",-44,-44,"",NA
11369,14759,2,8614,"true","Collection date","12/04/2016","collection date",-60,-58,"",NA
11370,14760,2,7126,"true","Collection date","12/04/2016","collection date",-44,-44,"",NA
11371,14761,2,8614,"true","Collection date","12/04/2016","collection date",-60,-58,"",NA
11372,14762,2,8614,"true","Collection date","12/04/2016","collection date",-60,-58,"",NA
11373,14763,2,8614,"true","Collection date","12/04/2016","collection date",-60,-58,"",NA
11374,14764,2,8614,"true","Collection date","12/04/2016","collection date",-60,-58,"",NA
11375,14765,2,8614,"true","Collection date","12/04/2016","collection date",-60,-58,"",NA
11376,14766,2,7126,"true","Collection date","12/04/2016","collection date",-44,-44,"",NA
11377,14767,2,8614,"true","Collection date","12/04/2016","collection date",-60,-58,"",NA
11378,14768,2,8614,"true","Collection date","12/04/2016","collection date",-60,-58,"",NA
11379,14769,2,8614,"true","Collection date","12/04/2016","collection date",-60,-58,"",NA
11380,14770,2,8614,"true","Collection date","12/04/2016","collection date",-60,-58,"",NA
11381,14771,2,8614,"true","Collection date","12/04/2016","collection date",-60,-58,"",NA
11382,14772,2,8614,"true","Collection date","13/04/2016","collection date",-62,-60,"",NA
11383,14773,2,8614,"true","Collection date","13/04/2016","collection date",-62,-60,"",NA
11384,14774,2,8614,"true","Collection date","13/04/2016","collection date",-62,-60,"",NA
11385,14775,2,8614,"true","Collection date","13/04/2016","collection date",-62,-60,"",NA
11386,14776,2,7126,"true","Collection date","13/04/2016","collection date",-45,-45,"",NA
11387,14777,2,8614,"true","Collection date","13/04/2016","collection date",-62,-60,"",NA
11388,14778,2,8614,"true","Collection date","13/04/2016","collection date",-62,-60,"",NA
11389,14779,2,8614,"true","Collection date","13/04/2016","collection date",-62,-60,"",NA
11390,14780,2,8614,"true","Collection date","13/04/2016","collection date",-62,-60,"",NA
11391,14781,2,7126,"true","Collection date","13/04/2016","collection date",-46,-46,"",NA
11392,14782,2,7126,"true","Collection date","13/04/2016","collection date",-46,-46,"",NA
11393,14783,2,8614,"true","Collection date","13/04/2016","collection date",-62,-60,"",NA
11394,14784,2,8614,"true","Collection date","13/04/2016","collection date",-62,-60,"",NA
11395,14785,2,7126,"true","Collection date","13/04/2016","collection date",-46,-46,"",NA
11396,14786,2,8614,"true","Collection date","13/04/2016","collection date",-62,-60,"",NA
11397,14787,2,8614,"true","Collection date","13/04/2016","collection date",-62,-60,"",NA
11398,14788,2,8614,"true","Collection date","13/04/2016","collection date",-62,-60,"",NA
11399,14789,2,8614,"true","Collection date","13/04/2016","collection date",-64,-61,"",NA
11400,14790,2,8614,"true","Collection date","13/04/2016","collection date",-64,-60,"",NA
11401,14791,2,8614,"true","Collection date","14/04/2016","collection date",-64,-60,"",NA
11402,14792,2,8614,"true","Collection date","14/04/2016","collection date",-64,-60,"",NA
11403,14793,2,8614,"true","Collection date","14/04/2016","collection date",-64,-60,"",NA
11404,14794,2,8614,"true","Collection date","14/04/2016","collection date",-64,-60,"",NA
11405,14795,2,8614,"true","Collection date","14/04/2016","collection date",-64,-60,"",NA
11406,14796,2,8614,"true","Collection date","14/04/2016","collection date",-64,-60,"",NA
11407,14797,2,8614,"true","Collection date","14/04/2016","collection date",-64,-60,"",NA
11408,14798,2,8614,"true","Collection date","14/04/2016","collection date",-64,-60,"",NA
11409,14799,2,8614,"true","Collection date","15/04/2016","collection date",-64,-60,"",NA
11410,14800,2,8614,"true","Collection date","15/04/2016","collection date",-64,-60,"",NA
11411,14801,2,8614,"true","Collection date","15/04/2016","collection date",-64,-60,"",NA
11412,14802,2,8614,"true","Collection date","15/04/2016","collection date",-64,-60,"",NA
11413,14803,2,8614,"true","Collection date","15/04/2016","collection date",-64,-60,"",NA
11414,14804,2,8614,"true","Collection date","15/04/2016","collection date",-64,-60,"",NA
11415,14805,2,8614,"true","Collection date","15/04/2016","collection date",-64,-60,"",NA
11416,14806,2,8614,"true","Collection date","15/04/2016","collection date",-64,-60,"",NA
11417,14807,2,8614,"true","Collection date","15/04/2016","collection date",-64,-60,"",NA
11418,14808,2,8614,"true","Collection date","15/04/2016","collection date",-64,-60,"",NA
11419,14809,2,8614,"true","Collection date","15/04/2016","collection date",-64,-60,"",NA
11420,14810,2,8614,"true","Collection date","15/04/2016","collection date",-64,-60,"",NA
11421,14811,2,8614,"true","Collection date","18/04/2016","collection date",-64,-60,"",NA
11422,14812,2,8614,"true","Collection date","18/04/2016","collection date",-64,-60,"",NA
11423,14813,2,8614,"true","Collection date","18/04/2016","collection date",-64,-60,"",NA
11424,14814,2,8614,"true","Collection date","18/04/2016","collection date",-64,-60,"",NA
11425,14815,2,8614,"true","Collection date","18/04/2016","collection date",-64,-60,"",NA
11426,14816,2,8614,"true","Collection date","18/04/2016","collection date",-64,-60,"",NA
11427,14817,2,8614,"true","Collection date","18/04/2016","collection date",-64,-60,"",NA
11428,14818,2,8614,"true","Collection date","18/04/2016","collection date",-64,-60,"",NA
11429,14819,2,44,"true","Collection date","18/04/2016","collection date",-43,-43,"",NA
11430,14820,2,8614,"true","Collection date","18/04/2016","collection date",-64,-60,"",NA
11431,14821,2,44,"true","Collection date","18/04/2016","collection date",-43,-43,"",NA
11432,14822,2,8614,"true","Collection date","18/04/2016","collection date",-64,-60,"",NA
11433,14823,2,8614,"true","Collection date","18/04/2016","collection date",-64,-60,"",NA
11434,14824,2,8614,"true","Collection date","18/04/2016","collection date",-64,-60,"",NA
11435,14825,2,8614,"true","Collection date","18/04/2016","collection date",-64,-60,"",NA
11436,14826,2,8614,"true","Collection date","18/04/2016","collection date",-64,-60,"",NA
11437,14827,2,8614,"true","Collection date","18/04/2016","collection date",-64,-60,"",NA
11438,14828,2,8614,"true","Collection date","18/04/2016","collection date",-64,-60,"",NA
11439,14829,2,8614,"true","Collection date","18/04/2016","collection date",-64,-60,"",NA
11440,14830,2,8614,"true","Collection date","18/04/2016","collection date",-64,-60,"",NA
11441,14831,2,8614,"true","Collection date","18/04/2016","collection date",-64,-60,"",NA
11442,14832,2,8614,"true","Collection date","18/04/2016","collection date",-64,1740,"",NA
11443,14833,9,6829,"true","Neotoma 1","19/04/2016","clam",36906,40597,"Settings (square brackets give names of the constants)Calibration curve: IntCal13.14CAge-depth model: linear interpolation between dated levels [type=1]Weighted by the calibrated probabilities [wghts=1]Calculations at 95% confidence ranges [prob=0.95]Amount of iterations: 1000 [its]Calendar age point estimates for depths based on weighted average of all age-depth curves [est=1]Calendar scale used: cal BP [BCAD=FALSE] at a resolution of 1 yr [yrsteps]Ages were calculated every 1 [every] cm [depth], from 0 [dmin] to 85 [dmax] cm Goodness-of-fit (-log, lower is better):  1.59 Any models with age-depth reversals were removedProduced Tue Apr 19 16:01:38 2016",NA
11444,14834,2,44,"true","Collection date","19/04/2016","collection date",-43,-43,"",NA
11445,14835,2,6829,"true","Neotoma 1","20/04/2016","Individually dated analysis unit",5500000,5900000,"",NA
11446,11485,9,44,"false","Neotoma 1","21/04/2016","Bacon",10,9470,"Based on IntCal13 calibration curve. The Bacon acc.mean prior was set to 20, which is the approximate average for the entire sequence. This prior treats the reversed age at 280 cm as an outlier. Changing acc.mean to 40 essentially splits the difference between the bottom two ages and produce much larger HPD intervals for the interpolated ages at the bottom of the sequence.Bacon commad line:Bacon(ESOLDIER,thick=5,acc.mean=20,d.max=343,depths.file=TRUE)Bacon settings file:0 #d.min343 #d.max1 #d.by1 #depths.fileNA #slump20 #acc.mean1.5 #acc.shape0.7 #mem.mean4 #mem.strengthNA #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
11447,14836,9,6516,"true","Mitchell & Cole 1998","12/06/2015","LERP",-50,2490,"Calibrated age with OxCal4.2.4, IntCal13",NA
11449,14837,2,6829,"true","Neotoma 1","","Individually dated analysis unit",130000,780000,"",NA
11450,14838,9,8631,"true","Beck 2013","02/10/2012","clam",-70,7310,"Based on IntCal09 calibration curve.clam settings file:Settings (square brackets give names of the constants)Calibration curve: IntCal09.14Clinear interpolation between dated levels [type=1]Weighted by the calibrated probabilities [wghts=1]Calculations at 95% confidence ranges [prob=0.95]Amount of iterations: 1000 [its]Calendar age point estimates for depths based on weighted average of all age-depth curves [est=1]Calendar scale used: cal BP [BCAD=FALSE] at a resolution of 1 yr [yrsteps]Ages were calculated every 1 [every] cm [depth], from 0 [dmin] to 697 [dmax] cm Goodness-of-fit (-log, lower is better):  3.93 Any models with age-depth reversals were removedProduced Tue Oct  2 11:58:13 2012",NA
11452,14840,2,8614,"true","Collection date","25/04/2016","collection date",-63,-63,"",NA
11453,14841,2,8614,"true","Collection date","25/04/2016","collection date",-63,-59,"",NA
11454,14842,2,8614,"true","Collection date","25/04/2016","collection date",-63,-59,"",NA
11455,14843,2,8614,"true","Collection date","26/04/2016","collection date",-63,-59,"",NA
11456,14845,2,8614,"true","Collection date","26/04/2016","collection date",-63,-59,"",NA
11457,14846,2,8614,"true","Collection date","26/04/2016","collection date",-63,-59,"",NA
11458,14848,2,8614,"true","Collection date","26/04/2016","collection date",-63,-59,"",NA
11459,14852,2,7126,"true","Neotoma 2016","","Bacon",-60,150,"bacon settings:0 #d.min80 #d.max1 #d.by1 #depths.fileNA #slump5 #acc.mean1.5 #acc.shape0.7 #mem.mean4 #mem.strengthNA #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
11460,14853,5,44,"true","Buhta et al. 2011","01/01/2011","LERP",9270,13800,"",NA
11461,14853,9,44,"false","Neotoma 1","30/04/2016","Bacon",10540,16500,"Based on IntCal13 calibration curve.Bacon command line:Bacon('MADELIA',thick=2,acc.mean=70,d.max=300,depths.file=TRUE)Bacon settings file:215.5 #d.min300 #d.max1 #d.by1 #depths.fileNA #slump70 #acc.mean1.5 #acc.shape0.7 #mem.mean4 #mem.strengthNA #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
11462,14854,9,936,"true","Neotoma 1","02/05/2016","Bacon",-60,16090,"Age model based on IntCal13 calibration curve.Bacon command line: Bacon('TROUTYUK',d.max=375,depths.file=TRUE)Bacon settings: 0 #d.min375 #d.max1 #d.by1 #depths.fileNA #slump50 #acc.mean1.5 #acc.shape0.7 #mem.mean4 #mem.strengthNA #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
11463,14855,2,44,"true","Carrevedo et al. 2015","04/05/2016","Bacon",-70,650,"Age model replicates that in Carrevedo et al. 2015. Depths have tephras removed. Based on SHCal13 calibration curve.Bacon command line:Bacon('MAULE',thick=1.1,acc.mean=20,acc.shape=1.6,mem.strength=10,mem.mean=0.8,rotate.axes=TRUE)Bacon input (.csv) file:labID,age,error,depth,cc,dR,dSTD,ta,tbcore top,-62,1,0,0,0,0,3,4Pb-210,-61.1,2.32,0.5,0,0,0,3,4Pb-210,-52.5,2.23,2.5,0,0,0,3,4Pb-210,-37,2.64,4.5,0,0,0,3,4Pb-210,-26,3.27,5.5,0,0,0,3,4Pb-210,-14.9,4.07,6.5,0,0,0,3,4Pb-210,-5.4,4.96,7.5,0,0,0,3,4Pb-210,2.3,6.04,8.5,0,0,0,3,4Pb-210,13.9,7.94,10,0,0,0,3,4Pb-210,24.7,10.86,11,0,0,0,3,4Pb-210,45.6,20.35,12,0,0,0,3,4th1,18,1,12.5,0,0,0,3,4Poz-59915,4820,60,13.5,3,4700,60,3,4Poz-57545,85,25,14.5,3,0,0,3,4UCIAMS-133687,680,35,33,3,0,0,3,4Bacon settings file:0 #d.min38 #d.max1 #d.by0 #depths.fileNA #slump20 #acc.mean1.6 #acc.shape0.8 #mem.mean10 #mem.strengthNA #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
11464,14856,9,6891,"true","Leopold et al. 2016","","Bacon",220,12650,"Based on the IntCal13 calibration curve.Bacon priors:thick = 20acc.mean = 10acc.shape = 1.5mem.strength = 4mem.mean = 0.7",NA
11470,14862,9,2611,"true","Long & Yahnke 2011","","individually dated specimens",11126,12838,"",NA
11472,14864,2,44,"true","Collection date","13/05/2016","collection date",-45,-45,"",NA
11477,14869,9,936,"true","Neotoma 1","13/05/2016","Bacon",-60,1070,"Age model based on IntCal13 calibration curve.Bacon command line: Bacon('BRULE',d.max=140.5,depths.file=TRUE)Bacon settings: 0 #d.min140.5 #d.max1 #d.by1 #depths.fileNA #slump20 #acc.mean1.5 #acc.shape0.7 #mem.mean4 #mem.strengthNA #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
11478,14870,9,6829,"true","Neotoma 1","06/11/2015","Individually dated analysis unit",21150,24112,"",NA
11479,14871,9,936,"true","Neotoma1","17/05/2016","Bacon",-50,960,"Age model based on IntCal13 calibration curve.Bacon command line: Bacon('NOIRQU',d.max=90.1,depths.file=TRUE)Bacon settings: 0 #d.min90.1 #d.max1 #d.by1 #depths.fileNA #slump20 #acc.mean1.5 #acc.shape0.7 #mem.mean4 #mem.strengthNA #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
11490,14882,2,6317,"true","Widga et al. 2012","","individually dated analysis unit",13990,150000,"",NA
11491,14883,9,44,"true","Widga et al. 2012","14/05/2016","individually dated analysis unit",26110,26960,"Follows Widga et al. (2012), which was based on the IntCal09 calibration curve. Updated to the IntCal13 calibration curve.",NA
11492,14884,2,7126,"true","Collection date","25/05/2016","collection date",-33,-18,"",NA
11493,14885,2,7126,"true","Collection date","25/05/2016","collection date",-43,-18,"",NA
